region_id,name,neighborhood,cuisine_type,address,phone,email,website,yelp_url,private_dining_info,approximate_capacity,notes
4,The Little Door,West Hollywood / Beverly Grove,Contemporary French,"8164 W 3rd St, Los Angeles, CA 90048",(323) 951-1210,,https://thelittledoor.com/,https://www.yelp.com/biz/the-little-door-los-angeles,Piano Room (20); Blue Room (35); two outdoor gardens (24 and 60). Events $3250-$4250 for 50.,~150 max sit-down,4.8 stars OpenTable. 1hr 45min table reservation.
4,Spago Beverly Hills,Beverly Hills,New American / California,"176 N Canon Dr, Beverly Hills, CA 90210",(310) 385-0880,,https://wolfgangpuck.com/restaurants/spago-beverly-hills/,https://www.yelp.com/biz/spago-beverly-hills-beverly-hills-2,PDR 1 (2-24); PDR 2 (12-60); PDR 1+2 (40-88); PDR 1+2+Gallery (60-140); Full buyout (100-300 seated/550 reception),Up to 550 (full buyout),2 Michelin Stars. Wolfgang Puck flagship. Retractable roof patio.
4,CUT by Wolfgang Puck,Beverly Hills,Steakhouse Fine Dining,"9500 Wilshire Blvd, Beverly Hills, CA 90212",(310) 276-8500,bwcatering@fourseasons.com,https://wolfgangpuck.com/restaurants/cut-beverly-hills/,https://www.yelp.com/biz/cut-beverly-hills-beverly-hills-3,Petit CUT (24/30); Rodeo Dr. Tier (25); CUT Lounge (60/100); Full buyout (160/300),Up to 300 (full buyout),1 Michelin Star. Beverly Wilshire hotel.
4,Mastro's Steakhouse,Beverly Hills,Steakhouse / Seafood,"246 N Canon Dr, Beverly Hills, CA 90210",(310) 888-8782,,https://www.mastrosrestaurants.com/location/mastros-steakhouse-beverly-hills/,https://www.yelp.com/biz/mastros-steakhouse-beverly-hills-2,2 to 500 guests. Napa Wine Room. AV capabilities.,Up to 500 (full buyout),Live music nightly. 1430 sq ft private space.
4,Steak 48,Beverly Hills,Steakhouse Fine Dining,"9680 Wilshire Blvd, Beverly Hills, CA 90212",(310) 388-0048,guestservicesbeverlyhills@steak48.com,https://www.steak48.com/steakhouses/beverly-hills/,https://www.yelp.com/biz/steak-48-beverly-hills-2,Up to 65 guests. Chef+Canon Room; Dominick Room; Whiskey Table.,65 (private dining),4.8 stars OpenTable.
4,Funke,Beverly Hills,Italian / Pasta Fine Dining,"9388 S Santa Monica Blvd, Beverly Hills, CA 90210",(424) 279-9796,info@funkela.com / events@funkela.com,https://www.funkela.com/,https://www.yelp.com/biz/funke-beverly-hills,Parties 9+: events@funkela.com. Rooftop Bar Funke.,3 stories,Chef Evan Funke. 1930s Art Deco building.
4,Avra Beverly Hills,Beverly Hills,Greek / Seafood,"233 N Beverly Dr, Beverly Hills, CA 90210",(310) 734-0841,BHEvents@theavragroup.com,https://theavragroup.com/avra-beverly-hills,https://www.yelp.com/biz/avra-beverly-hills-beverly-hills-4,Wine Villa (36); Art Villa (80); Beverly Room (22); Full buyout (500),500 (full buyout),11000 sq ft. MICHELIN Guide. Contact Mitzi DeMyers.
4,Matsuhisa Beverly Hills,Beverly Hills,Japanese / Peruvian Fusion,"129 N La Cienega Blvd, Beverly Hills, CA 90211",(310) 659-9639,events@matsuhisabeverlyhills.com,https://matsuhisabeverlyhills.com/,https://www.yelp.com/biz/matsuhisa-beverly-hills,Private room (22); Larger space (100); Off-site catering,22 (room); 100 (larger),Chef Nobu Matsuhisa's original restaurant (1987).
4,Lawry's The Prime Rib,Beverly Hills,Steakhouse / Prime Rib,"100 N La Cienega Blvd, Beverly Hills, CA 90211",(310) 652-2827,,https://www.lawrysonline.com/lawrys-the-prime-rib-beverly-hills/,https://www.yelp.com/biz/lawrys-the-prime-rib-beverly-hills-beverly-hills-4,Daytime: 25-500. Evenings: private rooms up to 80.,500 (daytime); 80 (evening),Since 1938. Home of Lawry's Seasoned Salt.
4,The Polo Lounge,Beverly Hills,American Fine Dining,"9641 Sunset Blvd, Beverly Hills, CA",(310) 887-2777,,https://www.dorchestercollection.com/los-angeles/the-beverly-hills-hotel/dining/polo-lounge,https://www.yelp.com/biz/polo-lounge-beverly-hills-2,Two private areas (12-70). Polo Private patio + Salon.,12-70,Iconic deal-making spot. Strict dress code after 4PM.
4,Monsieur Dior by Dominique Crenn,Beverly Hills,French Fine Dining,"323 N Rodeo Dr, Beverly Hills, CA 90210",(310) 859-4700,,https://www.monsieurdiorbeverlyhills.com/,https://www.yelp.com/biz/monsieur-dior-by-dominique-crenn-beverly-hills,Not publicly detailed,,First Dior restaurant outside Paris. Three-Michelin-star chef.
4,88 Club,Beverly Hills,Modern Chinese Fine Dining,"9737 S Santa Monica Blvd, Beverly Hills, CA 90210",(310) 968-9955,,https://www.88clubbh.com/,https://www.yelp.com/biz/88-club-beverly-hills-2,Not publicly detailed; small restaurant,44 seats + 5 at bar,Top Chef winner Chef Mei Lin. Opened 2025.
4,Sushi Note Omakase,Beverly Hills,Sushi / Omakase,"421 N Rodeo Dr, Beverly Hills, CA 90210",(310) 808-4486,,https://www.sushinoteomakase.com/,https://www.yelp.com/biz/sushi-note-omakase-beverly-hills,Private events up to 18; Full buyout 20-62,14 seats; 62 (buyout),20-course tasting menu ($220). Rodeo Collection.
4,Wally's Beverly Hills,Beverly Hills,New American / Wine Bar,"447 N Canon Dr, Beverly Hills, CA 90210",(310) 475-3540,privateevents@wallywine.com,https://www.wallywine.com/beverlyhills,https://www.yelp.com/biz/wallys-beverly-hills,PDR (40); Barrel Room (10); Wine Room (22); Large tables (25); Full buyout,40 (PDR),Wine store + restaurant. Open 10AM-12:30AM.
4,Nate 'n Al's,Beverly Hills,Jewish Deli,"414 N Beverly Dr, Beverly Hills, CA 90210",(310) 274-0101,,https://www.natenals.com/,https://www.yelp.com/biz/naten-als-beverly-hills,Not publicly listed,,Opened 1945. Classic deli. Showbiz hangout.
4,Il Cielo,Beverly Hills,Italian Fine Dining / Romantic,"9018 Burton Way, Beverly Hills, CA 90211",(310) 276-9990,info@ilcielo.com,https://www.ilcielo.com/,https://www.yelp.com/biz/il-cielo-beverly-hills-3,Several rooms; custom menus; top 7 places to get married in LA,Multiple rooms,Most romantic restaurant in LA. Founded 1986.
4,Marea Beverly Hills,Beverly Hills,Coastal Italian / Seafood,"430 N Camden Dr, Beverly Hills, CA 90210",(310) 620-8463,,https://www.marearestaurant.com/beverly-hills,https://www.yelp.com/biz/marea-beverly-hills-beverly-hills-2,Available; team responds within 24 hours,,Opened January 2025. First West Coast location.
4,Darling by Sean Brock,West Hollywood,New American / Live-fire,"631 N Robertson Blvd, West Hollywood, CA 90069",(323) 203-0236,info@darling.la,https://www.darling.la/,https://www.yelp.com/biz/darling-west-hollywood,Contact restaurant,,James Beard Award-winning chef. Opened August 2025.
5,Anajak Thai,Sherman Oaks,Thai / Contemporary,"14704 Ventura Blvd, Sherman Oaks, CA 91403",(818) 501-4201,res@anajakthai.com,https://www.anajakthai.com/,https://www.yelp.com/biz/anajak-thai-sherman-oaks,Private parties and company events year-round; email events@anajakthai.com,50,James Beard Award-winning Chef Justin Pichetrungsi; MICHELIN Guide listed; Thai Taco Tuesdays; 40+ years in operation
5,Sushi Note,Sherman Oaks,Japanese / Sushi / Wine Bar,"13447 Ventura Blvd, Sherman Oaks, CA 91423",(818) 802-3443,sushinote@wearebreadandbutter.com,https://www.sushinotela.com/,https://www.yelp.com/biz/sushi-note-los-angeles,,,Chef Kiminobu Saito; omakase menus; curated wine list of 90+ selections; MICHELIN Guide listed
5,Casita,Sherman Oaks,Modern Mexican,"14015 Ventura Blvd, Sherman Oaks, CA 91423",(818) 688-5009,info@casitarestaurant.com,https://www.casitarestaurant.com/,https://www.yelp.com/biz/casita-sherman-oaks,Events and catering available; contact stephanie@taishogroup.com,,Made-from-scratch modern Mexican; indoor/outdoor dining on Ventura Blvd
5,Bacari Sherman Oaks,Sherman Oaks,Mediterranean / Small Plates,"14106 Ventura Blvd, Sherman Oaks, CA 91423",(323) 986-6763,,https://www.eatwithbacari.com/,https://www.yelp.com/biz/bacari-sherman-oaks-sherman-oaks,Welcomes large parties; accommodates walk-ins and groups even on busy nights,,Venetian-inspired small plates; Chef Lior Hillel; Kronfli Brothers family-owned; 90-minute open bar special
5,Petit Trois Le Valley,Sherman Oaks,French Bistro,"13705 Ventura Blvd, Sherman Oaks, CA 91423",(818) 989-2600,levalley@petittrois.com,https://www.petittrois.com/levalley,https://www.yelp.com/biz/petit-trois-sherman-oaks-2,Parties of 8+; private events email events@petittrois.com,40+,Chef Ludo Lefebvre; James Beard Best New Restaurant nominee 2015; Michelin Bib Gourmand 2019
5,Osteria La Buca,Sherman Oaks,Italian,"14235 Ventura Blvd, Sherman Oaks, CA 91423",(818) 456-1216,,https://www.osterialabuca.com/,https://www.yelp.com/biz/osteria-la-buca-sherman-oaks-los-angeles,,,Country Italian tavern; handmade pasta daily; produce from own private farm; since 2005
5,BLVD Steak,Sherman Oaks,Steakhouse / Seafood,"13817 Ventura Blvd, Sherman Oaks, CA 91423",(818) 334-4822,info@blvdshermanoaks.com,https://www.blvdsteak.com/,https://www.yelp.com/biz/blvd-steak-sherman-oaks,Private events available; contact stephanie@taishogroup.com,,Modern steakhouse; named best steakhouse in LA by Eater and Chowhound
5,Daisy Margarita Bar,Sherman Oaks,Mexican / Cocktail Bar,"14633 Ventura Blvd, Sherman Oaks, CA 91403",(818) 450-3994,,https://www.daisyla.com/,https://www.yelp.com/biz/daisy-los-angeles-5,,,From the team behind Mirate in Los Feliz; cocktails by Max Reis; Chef Alan Sanz
5,Augustine Wine Bar,Sherman Oaks,Wine Bar / American,"13456 Ventura Blvd, Sherman Oaks, CA 91423",(818) 990-0938,,https://www.augustinewinebar.com/,https://www.yelp.com/biz/augustine-wine-bar-los-angeles,,,Rare vintage wines dating back to 1860; 50 wines by glass; walk-ins only; 21+ venue; Chef Evan Algorri
5,Sincerely Syria,Sherman Oaks,Syrian / Middle Eastern,"14536 Ventura Blvd, Sherman Oaks, CA 91403",(818) 906-8301,,https://www.sincerelysy.com,https://www.yelp.com/biz/sincerely-syria-sherman-oaks,,,Best shawarma in Sherman Oaks; formerly Hollywood Shawarma
5,Borekas Sephardic Pastries,Sherman Oaks,Israeli / Bakery,"14510 Ventura Blvd, Sherman Oaks, CA 91403",(818) 905-1718,,https://www.bo-re-kas.com/,https://www.yelp.com/biz/borekas-sephardic-pastries-sherman-oaks,,,Tiny takeout window; perfectly decadent Israeli-style bourekas
5,The Local Peasant,Sherman Oaks,American Gastropub,"14058 Ventura Blvd, Sherman Oaks, CA 91423",(818) 501-7500,,https://www.thelocalpeasant.com/,https://www.yelp.com/biz/the-local-peasant-sherman-oaks,,,Popular gastropub; craft beer; casual neighborhood vibe
5,Sadaf Restaurant,Encino,Persian / Mediterranean,"16240 Ventura Blvd, Encino, CA 91436",(818) 981-8100,,https://sadafencino.com/,https://www.yelp.com/biz/sadaf-restaurant-encino,Banquet space available for private events,,Modern Persian cuisine; full bar; outdoor patio; established 2011; sister of Darya Restaurants
5,Larsen's Steakhouse,Encino,Steakhouse,"16101 Ventura Blvd, Ste 270, Encino, CA 91436",(818) 386-9500,,https://www.larsensrestaurants.com/,https://www.yelp.com/biz/larsens-steakhouse-encino-encino,,,Premier steakhouse; aged steaks; boutique wine and martini list; elegant leather and suede booths
5,Claudine Kitchen & Bakeshop,Encino,Cafe / Bakery / American,"16350 Ventura Blvd, Ste F, Encino, CA 91436",(818) 616-3838,,https://www.claudinela.com/,https://www.yelp.com/biz/claudine-kitchen-and-bakeshop-encino,,,All-day brunch; scratch cooking; fresh pastries; pet-friendly patio; free underground parking
5,Mora Italiano,Encino,Italian,"17499 Ventura Blvd, Encino, CA 91316",(818) 386-0278,hello@moraitaliano.com,https://www.moraitaliano.com/,https://www.yelp.com/biz/mora-italiano-encino-3,Private events available; email hello@moraitaliano.com,,Love letter to 1960s Italy; heated outdoor patio; opened Oct 2018
5,Sushi by Scratch Restaurants,Encino,Japanese / Omakase,"16101 Ventura Blvd, Encino, CA 91436",(818) 646-6506,,https://www.sushibyscratchrestaurants.com/losangeles,https://www.yelp.com/biz/sushi-by-scratch-restaurants-la-los-angeles,,,Fusion omakase experience; theatrical presentation; prix fixe format
5,Posto 896,Encino,Italian / Hungarian,"17005 Ventura Blvd, Encino, CA 91316",(818) 528-3900,,https://www.posto896.com/,https://www.yelp.com/biz/posto-896-encino,,,Two chefs - one Italian one Hungarian; handmade pastas; Napoli-style pizzas; OpenTable Diners' Choice 2023-2025
5,Tel Aviv Grill,Encino,Israeli / Mediterranean,"17401 Ventura Blvd, Encino, CA 91316",(818) 501-8535,,https://www.telavivgrill.com/,https://www.yelp.com/biz/tel-aviv-grill-encino,,,Israeli mini-chain; multiple Valley locations
5,Don Antonio's,Encino,Mexican,"17018 Ventura Blvd, Encino, CA 91316",(818) 788-4141,,,https://www.yelp.com/biz/don-antonios-encino,,,Bright cozy patio; popular with families; signature margaritas
5,Pialon Restaurant,Encino,Mediterranean / Tapas,"17225 Ventura Blvd, Encino, CA 91316",(818) 881-9013,,https://pialonrestaurant.com/,https://www.yelp.com/biz/pialon-restaurant-tapas-and-bar-encino,,,Tapas and bar; top-rated on Yelp
5,Firefly,Studio City,New American / Mediterranean,"11720 Ventura Blvd, Studio City, CA 91604",(818) 762-1833,,https://www.fireflystudiocity.com/,https://www.yelp.com/biz/firefly-studio-city,,,Arguably most romantic restaurant in LA; outdoor fireplaces; Chef Viet Pham; 4.7 stars on OpenTable
5,Asanebo,Studio City,Japanese / Sushi,"11941 Ventura Blvd, Studio City, CA 91604",(818) 760-3348,,https://www.asanebo-restaurant.com/,https://www.yelp.com/biz/asanebo-studio-city,,,2 Michelin Stars; Zagat Rated; opened 1991 by former Matsuhisa chefs; 5-page menu
5,Sushi Tomoki,Studio City,Japanese / Sushi / Omakase,"3791 Cahuenga Blvd, Studio City, CA 91604",(747) 324-1109,,https://sushitomoki.com/,https://www.yelp.com/biz/sushi-tomoki-los-angeles,,,Chef Tomoki with 10+ years experience; Matsu Omakase; opened June 2023
5,Daichan,Studio City,Japanese,"11288 Ventura Blvd, Ste F, Studio City, CA 91604",(818) 980-8450,,https://daichan-restaurant.weeblyte.com/,https://www.yelp.com/biz/daichan-studio-city,,,Japanese soul food since 2002; famous original poki bowl; spicy curry udon
5,Art's Delicatessen,Studio City,Jewish Deli,"12224 Ventura Blvd, Studio City, CA 91604",(818) 762-1221,info@artsdeli.com,https://www.artsdeli.com/,https://www.yelp.com/biz/arts-delicatessen-studio-city,,,Studio City institution since 1957; 2nd generation family-owned; pastrami and matzo ball soup
5,Granville,Studio City,New American,"12345 Ventura Blvd, Ste C, Studio City, CA 91604",(818) 506-7050,studiocity@granvillecafe.com,https://www.granvillerestaurants.com/,https://www.yelp.com/biz/granville-studio-city,,,Organic and certified humane; DineLA trophy winner; since 2006
5,Roberta's,Studio City,Pizza / Italian,"4220 Coldwater Canyon Ave, Ste 116, Studio City, CA 91604",,la.info@robertazpizza.com,https://www.robertaspizza.com/studio-city,https://www.yelp.com/biz/robertas-los-angeles,,,Wood-fired pizza; Brooklyn-born since 2008; locally sourced ingredients
5,UOVO Studio City,Studio City,Italian / Pasta,"12313 Ventura Blvd, Studio City, CA 91604",(818) 432-8667,,https://www.uovopasta.com/,https://www.yelp.com/biz/uovo-studio-city,,,Fresh handmade pasta; imported Italian ingredients
5,Olive & Grill,Studio City,Mediterranean,"11911 Ventura Blvd, Studio City, CA 91604",(818) 480-3553,,https://www.oliveandgrill.com/,https://www.yelp.com/biz/olive-and-grill-studio-city,,,Modern Mediterranean; charming outdoor terrace under olive trees; live music; romantic ambiance
5,The Front Yard,Studio City,American,"4222 Vineland Ave, Studio City, CA 91602",(818) 255-7290,,https://www.thefrontyardla.com/,https://www.yelp.com/biz/the-front-yard-studio-city,Located at The Garland Hotel; event spaces available,150+,At The Garland Hotel; warm hospitality; brunch and dinner
5,Laurel Tavern,Studio City,American / Bar,"11938 Ventura Blvd, Studio City, CA 91604",(818) 506-0777,,https://www.laureltavern.com/,https://www.yelp.com/biz/laurel-tavern-studio-city,,,Neighborhood bar and restaurant; craft cocktails
5,Aroma Cafe,Studio City,California / Organic,"4360 Tujunga Ave, Studio City, CA 91604",(818) 508-7377,,https://www.aromacoffeeandtea.com/,https://www.yelp.com/biz/aroma-coffee-and-tea-studio-city,,,Located in Tujunga Village; locally sourced ingredients; loyal following
5,Great White,Studio City,Californian / Brunch,"12401 Ventura Blvd, Studio City, CA 91604",(818) 824-4433,,https://www.eatgreatwhite.com/,https://www.yelp.com/biz/great-white-studio-city,,,Popular brunch spot; Australian-inspired cafe
5,Verse,Toluca Lake,American / Supper Club,"4212 Lankershim Blvd, Toluca Lake, CA 91602",(818) 747-2135,concierge@verse.la,https://www.verse.la/,https://www.yelp.com/biz/verse-toluca-lake,,,Grammy-winning Manny Marroquin concept; 52 speakers; live performances; immersive dining
5,Ca' Del Sole,Toluca Lake,Northern Italian,"4100 Cahuenga Blvd, Toluca Lake, CA 91602",(818) 985-4669,,https://cadelsole.com/,https://www.yelp.com/biz/ca-del-sole-toluca-lake-2,Two private rooms (Gondolier Room 30 guests; Venetian Room 40 guests); patio seats 120; full restaurant buyout up to 150,250,Venetian atmosphere since 1994; wrap-around patio; cabanas; within walking distance of Universal Studios
5,Cascabel,Toluca Lake,Contemporary Mexican,"10717 Riverside Dr, Toluca Lake, CA 91602",(818) 927-4210,hello@cascabelrestaurant.com,https://cascabelrestaurant.com/,https://www.yelp.com/biz/cascabel-los-angeles,,,1920s Spanish-style villa; Chef Alex Eusebio; opened 2014
5,Sushi Yuzu,Toluca Lake,Japanese / Sushi,"10118 Riverside Dr, Toluca Lake, CA 91602",(818) 763-8355,,https://www.yuzuya-corporation.com/,https://www.yelp.com/biz/sushi-yuzu-toluca-lake,,,One of the best sushi bars in LA; casual dining; sister restaurant nearby
5,Bodega Malbec,Toluca Lake,Argentine / Italian,"10151 Riverside Dr, Toluca Lake, CA 91602",(818) 762-4860,,https://bodegamalbec.com/,https://www.yelp.com/biz/bodega-malbec-toluca-lake,,,Authentic Argentine grill; Chef Javier Pardini; Latinx-owned; vegan/keto/pescatarian options
5,Angelino Trattoria,Toluca Lake,Italian / Pizza,"4386 Lankershim Blvd, Toluca Lake, CA 91602",(818) 769-5241,,https://www.angelinostrattoria.com/,https://www.yelp.com/biz/angelino-trattoria-and-pizzeria-toluca-lake,,,Best reviewed restaurant in Toluca Lake on OpenTable; relaxing Italian eatery
5,Don Cuco,Toluca Lake,Mexican,"3911 W Riverside Dr, Burbank, CA 91505",(818) 842-1123,doncuco@doncuco.com,https://www.doncuco.com/,https://www.yelp.com/biz/don-cuco-mexican-restaurant-burbank,,,Toluca Lake classic since 1969; family recipes from Merida Yucatan
5,Olive & Thyme,Toluca Lake,Mediterranean / Cafe,"3821 W Riverside Dr, Burbank, CA 91505",(818) 557-1560,,https://oliveandthyme.com/,https://www.yelp.com/biz/olive-and-thyme-toluca-lake-2,,,Gourmet cafe and marketplace; fine cheeses and charcuterie; Chef Melina Davies; since 2011
5,MA's Italian Kitchen,Toluca Lake,Italian,"4705 Lankershim Blvd, Toluca Lake, CA 91602",(818) 766-9100,,https://www.masitaliankitchen.com/,https://www.yelp.com/biz/mas-italian-kitchen-toluca-lake,,,Hearty Italian-American comfort food
